Notes,Year,Year Code,Month,Month Code,State,State Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate
,2019,2019,"Feb., 2019",2019/02,Delaware,10,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,District of Columbia,11,Other synthetic narcotics,T40.4,19,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Florida,12,Other synthetic narcotics,T40.4,184,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Georgia,13,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Illinois,17,Other synthetic narcotics,T40.4,105,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Indiana,18,Other synthetic narcotics,T40.4,59,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Kentucky,21,Other synthetic narcotics,T40.4,51,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Louisiana,22,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Maine,23,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Maryland,24,Other synthetic narcotics,T40.4,154,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Massachusetts,25,Other synthetic narcotics,T40.4,134,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Michigan,26,Other synthetic narcotics,T40.4,101,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Minnesota,27,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Missouri,29,Other synthetic narcotics,T40.4,61,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,New Hampshire,33,Other synthetic narcotics,T40.4,35,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,New Jersey,34,Other synthetic narcotics,T40.4,192,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,New Mexico,35,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,New York,36,Other synthetic narcotics,T40.4,174,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,North Carolina,37,Other synthetic narcotics,T40.4,109,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Ohio,39,Other synthetic narcotics,T40.4,216,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Oregon,41,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Pennsylvania,42,Other synthetic narcotics,T40.4,178,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Rhode Island,44,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,South Carolina,45,Other synthetic narcotics,T40.4,41,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Tennessee,47,Other synthetic narcotics,T40.4,79,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Texas,48,Other synthetic narcotics,T40.4,31,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Utah,49,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Vermont,50,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Virginia,51,Other synthetic narcotics,T40.4,73,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Washington,53,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,West Virginia,54,Other synthetic narcotics,T40.4,31,Not Applicable,Not Applicable
,2019,2019,"Feb., 2019",2019/02,Wisconsin,55,Other synthetic narcotics,T40.4,35,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Alabama,01,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Arizona,04,Other synthetic narcotics,T40.4,53,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Arkansas,05,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,California,06,Other synthetic narcotics,T40.4,125,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Colorado,08,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Connecticut,09,Other synthetic narcotics,T40.4,71,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Delaware,10,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,District of Columbia,11,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Florida,12,Other synthetic narcotics,T40.4,197,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Georgia,13,Other synthetic narcotics,T40.4,35,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Illinois,17,Other synthetic narcotics,T40.4,122,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Indiana,18,Other synthetic narcotics,T40.4,88,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Kentucky,21,Other synthetic narcotics,T40.4,81,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Louisiana,22,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Maine,23,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Maryland,24,Other synthetic narcotics,T40.4,173,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Massachusetts,25,Other synthetic narcotics,T40.4,165,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Michigan,26,Other synthetic narcotics,T40.4,126,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Minnesota,27,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Mississippi,28,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Missouri,29,Other synthetic narcotics,T40.4,71,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,New Hampshire,33,Other synthetic narcotics,T40.4,37,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,New Jersey,34,Other synthetic narcotics,T40.4,154,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,New York,36,Other synthetic narcotics,T40.4,190,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,North Carolina,37,Other synthetic narcotics,T40.4,149,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Ohio,39,Other synthetic narcotics,T40.4,269,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Oregon,41,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Pennsylvania,42,Other synthetic narcotics,T40.4,215,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Rhode Island,44,Other synthetic narcotics,T40.4,19,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,South Carolina,45,Other synthetic narcotics,T40.4,39,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Tennessee,47,Other synthetic narcotics,T40.4,85,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Texas,48,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Utah,49,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Virginia,51,Other synthetic narcotics,T40.4,77,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Washington,53,Other synthetic narcotics,T40.4,30,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,West Virginia,54,Other synthetic narcotics,T40.4,50,Not Applicable,Not Applicable
,2019,2019,"Mar., 2019",2019/03,Wisconsin,55,Other synthetic narcotics,T40.4,68,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Alabama,01,Other synthetic narcotics,T40.4,13,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Arizona,04,Other synthetic narcotics,T40.4,58,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,California,06,Other synthetic narcotics,T40.4,119,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Colorado,08,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Connecticut,09,Other synthetic narcotics,T40.4,64,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Delaware,10,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,District of Columbia,11,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Florida,12,Other synthetic narcotics,T40.4,217,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Georgia,13,Other synthetic narcotics,T40.4,35,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Illinois,17,Other synthetic narcotics,T40.4,120,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Indiana,18,Other synthetic narcotics,T40.4,64,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Kansas,20,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Kentucky,21,Other synthetic narcotics,T40.4,70,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Louisiana,22,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Maine,23,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Maryland,24,Other synthetic narcotics,T40.4,178,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Massachusetts,25,Other synthetic narcotics,T40.4,138,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Michigan,26,Other synthetic narcotics,T40.4,117,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Minnesota,27,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Mississippi,28,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Missouri,29,Other synthetic narcotics,T40.4,50,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Nevada,32,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,New Hampshire,33,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,New Jersey,34,Other synthetic narcotics,T40.4,149,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,New Mexico,35,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,New York,36,Other synthetic narcotics,T40.4,164,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,North Carolina,37,Other synthetic narcotics,T40.4,107,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Ohio,39,Other synthetic narcotics,T40.4,247,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Oregon,41,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Pennsylvania,42,Other synthetic narcotics,T40.4,211,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Rhode Island,44,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,South Carolina,45,Other synthetic narcotics,T40.4,35,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Tennessee,47,Other synthetic narcotics,T40.4,91,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Texas,48,Other synthetic narcotics,T40.4,26,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Virginia,51,Other synthetic narcotics,T40.4,77,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Washington,53,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,West Virginia,54,Other synthetic narcotics,T40.4,57,Not Applicable,Not Applicable
,2019,2019,"Apr., 2019",2019/04,Wisconsin,55,Other synthetic narcotics,T40.4,56,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Alabama,01,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Arizona,04,Other synthetic narcotics,T40.4,63,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Arkansas,05,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,California,06,Other synthetic narcotics,T40.4,115,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Colorado,08,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Connecticut,09,Other synthetic narcotics,T40.4,80,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Delaware,10,Other synthetic narcotics,T40.4,29,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,District of Columbia,11,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Florida,12,Other synthetic narcotics,T40.4,184,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Georgia,13,Other synthetic narcotics,T40.4,35,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Illinois,17,Other synthetic narcotics,T40.4,171,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Indiana,18,Other synthetic narcotics,T40.4,66,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Kentucky,21,Other synthetic narcotics,T40.4,55,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Louisiana,22,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Maine,23,Other synthetic narcotics,T40.4,26,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Maryland,24,Other synthetic narcotics,T40.4,151,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Massachusetts,25,Other synthetic narcotics,T40.4,152,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Michigan,26,Other synthetic narcotics,T40.4,140,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Minnesota,27,Other synthetic narcotics,T40.4,28,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Mississippi,28,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Missouri,29,Other synthetic narcotics,T40.4,65,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,New Hampshire,33,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,New Jersey,34,Other synthetic narcotics,T40.4,164,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,New Mexico,35,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,New York,36,Other synthetic narcotics,T40.4,193,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,North Carolina,37,Other synthetic narcotics,T40.4,111,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Ohio,39,Other synthetic narcotics,T40.4,263,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Pennsylvania,42,Other synthetic narcotics,T40.4,205,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Rhode Island,44,Other synthetic narcotics,T40.4,23,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,South Carolina,45,Other synthetic narcotics,T40.4,47,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Tennessee,47,Other synthetic narcotics,T40.4,90,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Texas,48,Other synthetic narcotics,T40.4,28,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Virginia,51,Other synthetic narcotics,T40.4,87,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Washington,53,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,West Virginia,54,Other synthetic narcotics,T40.4,34,Not Applicable,Not Applicable
,2019,2019,"May, 2019",2019/05,Wisconsin,55,Other synthetic narcotics,T40.4,60,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Alabama,01,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Arizona,04,Other synthetic narcotics,T40.4,47,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,California,06,Other synthetic narcotics,T40.4,123,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Colorado,08,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Connecticut,09,Other synthetic narcotics,T40.4,101,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Delaware,10,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,District of Columbia,11,Other synthetic narcotics,T40.4,15,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Florida,12,Other synthetic narcotics,T40.4,230,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Georgia,13,Other synthetic narcotics,T40.4,29,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Illinois,17,Other synthetic narcotics,T40.4,127,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Indiana,18,Other synthetic narcotics,T40.4,69,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Kentucky,21,Other synthetic narcotics,T40.4,70,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Louisiana,22,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Maine,23,Other synthetic narcotics,T40.4,29,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Maryland,24,Other synthetic narcotics,T40.4,155,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Massachusetts,25,Other synthetic narcotics,T40.4,159,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Michigan,26,Other synthetic narcotics,T40.4,107,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Minnesota,27,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Mississippi,28,Other synthetic narcotics,T40.4,18,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Missouri,29,Other synthetic narcotics,T40.4,55,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,New Hampshire,33,Other synthetic narcotics,T40.4,24,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,New Jersey,34,Other synthetic narcotics,T40.4,190,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,New Mexico,35,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,New York,36,Other synthetic narcotics,T40.4,192,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,North Carolina,37,Other synthetic narcotics,T40.4,140,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Ohio,39,Other synthetic narcotics,T40.4,253,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Oklahoma,40,Other synthetic narcotics,T40.4,10,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Pennsylvania,42,Other synthetic narcotics,T40.4,211,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Rhode Island,44,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,South Carolina,45,Other synthetic narcotics,T40.4,41,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Tennessee,47,Other synthetic narcotics,T40.4,104,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Texas,48,Other synthetic narcotics,T40.4,29,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Virginia,51,Other synthetic narcotics,T40.4,72,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Washington,53,Other synthetic narcotics,T40.4,31,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,West Virginia,54,Other synthetic narcotics,T40.4,46,Not Applicable,Not Applicable
,2019,2019,"Jun., 2019",2019/06,Wisconsin,55,Other synthetic narcotics,T40.4,43,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Alabama,01,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Arizona,04,Other synthetic narcotics,T40.4,77,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,California,06,Other synthetic narcotics,T40.4,150,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Colorado,08,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Connecticut,09,Other synthetic narcotics,T40.4,96,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Delaware,10,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,District of Columbia,11,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Florida,12,Other synthetic narcotics,T40.4,234,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Georgia,13,Other synthetic narcotics,T40.4,33,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Illinois,17,Other synthetic narcotics,T40.4,144,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Indiana,18,Other synthetic narcotics,T40.4,88,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Kentucky,21,Other synthetic narcotics,T40.4,69,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Louisiana,22,Other synthetic narcotics,T40.4,21,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Maine,23,Other synthetic narcotics,T40.4,19,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Maryland,24,Other synthetic narcotics,T40.4,154,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Massachusetts,25,Other synthetic narcotics,T40.4,164,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Michigan,26,Other synthetic narcotics,T40.4,127,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Minnesota,27,Other synthetic narcotics,T40.4,40,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Mississippi,28,Other synthetic narcotics,T40.4,16,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Missouri,29,Other synthetic narcotics,T40.4,66,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Nevada,32,Other synthetic narcotics,T40.4,12,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,New Hampshire,33,Other synthetic narcotics,T40.4,19,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,New Jersey,34,Other synthetic narcotics,T40.4,197,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,New Mexico,35,Other synthetic narcotics,T40.4,14,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,New York,36,Other synthetic narcotics,T40.4,215,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,North Carolina,37,Other synthetic narcotics,T40.4,103,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Ohio,39,Other synthetic narcotics,T40.4,278,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Pennsylvania,42,Other synthetic narcotics,T40.4,221,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Rhode Island,44,Other synthetic narcotics,T40.4,22,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,South Carolina,45,Other synthetic narcotics,T40.4,45,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Tennessee,47,Other synthetic narcotics,T40.4,109,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Texas,48,Other synthetic narcotics,T40.4,36,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Vermont,50,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Virginia,51,Other synthetic narcotics,T40.4,61,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Washington,53,Other synthetic narcotics,T40.4,26,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,West Virginia,54,Other synthetic narcotics,T40.4,51,Not Applicable,Not Applicable
,2019,2019,"Jul., 2019",2019/07,Wisconsin,55,Other synthetic narcotics,T40.4,62,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Alabama,01,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Arizona,04,Other synthetic narcotics,T40.4,72,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,California,06,Other synthetic narcotics,T40.4,166,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Colorado,08,Other synthetic narcotics,T40.4,30,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Connecticut,09,Other synthetic narcotics,T40.4,111,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Delaware,10,Other synthetic narcotics,T40.4,35,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,District of Columbia,11,Other synthetic narcotics,T40.4,20,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Florida,12,Other synthetic narcotics,T40.4,234,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Georgia,13,Other synthetic narcotics,T40.4,42,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Illinois,17,Other synthetic narcotics,T40.4,163,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Indiana,18,Other synthetic narcotics,T40.4,82,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Kansas,20,Other synthetic narcotics,T40.4,11,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Kentucky,21,Other synthetic narcotics,T40.4,60,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Louisiana,22,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
,2019,2019,"Aug., 2019",2019/08,Maine,23,Other synthetic narcotics,T40.4,32,Not Applicable,Not Applicable
